id,rssi,snr,relay
6721,-99,-12.5,1
6722,-87,-2.8,0
6723,-78,4.6,0
6724,-115,-19.8,1
6725,-104,-15.4,1
6726,-117,-16.5,1
6727,-108,-15.2,1
6728,-57,12.0,0
6729,-59,12.0,0
6730,-83,-1.0,1
6731,-99,-11.9,1
6732,-116,-20.0,1
6733,-90,-2.8,0
6734,-70,2.3,0
6735,-117,-20.0,1
6736,-58,10.1,0
6737,-65,10.8,0
6738,-81,1.2,0
6739,-55,9.5,0
6740,-113,-12.7,1
6741,-101,-8.7,1
6742,-69,10.0,0
6743,-74,5.7,0
6744,-74,2.7,0
6745,-114,-18.3,1
6746,-106,-7.6,1
6747,-67,6.9,0
6748,-84,-0.3,0
6749,-85,-2.5,0
6750,-79,2.2,0
6751,-65,7.1,0
6752,-61,6.2,0
6753,-70,5.5,0
6754,-115,-15.9,1
6755,-95,-6.2,1
6756,-78,3.1,0
6757,-89,-3.1,1
6758,-119,-19.7,1
6759,-85,-3.8,0
6760,-84,-2.2,0
6761,-70,2.0,0
6762,-83,-1.7,0
6763,-71,0.8,0
6764,-70,3.0,0
6765,-118,-18.1,1
6766,-61,9.9,0
6767,-115,-16.8,1
6768,-97,-8.2,1
6769,-69,6.3,0
6770,-84,-1.2,0
6771,-104,-13.2,1
6772,-73,1.6,0
6773,-83,1.4,0
6774,-104,-12.1,1
6775,-117,-16.8,1
6776,-69,6.6,0
6777,-91,-5.9,0
6778,-81,-0.6,0
6779,-65,5.1,0
6780,-117,-17.6,1
6781,-58,8.7,0
6782,-110,-16.0,1
6783,-108,-14.8,1
6784,-83,-7.1,0
6785,-92,-11.6,1
6786,-118,-17.4,1
6787,-99,-11.9,1
6788,-76,2.1,0
6789,-103,-12.4,1
6790,-57,10.9,0
6791,-69,5.7,0
6792,-64,8.5,0
6793,-88,-4.4,1
6794,-69,4.8,0
6795,-94,-5.8,1
6796,-117,-13.5,1
6797,-73,1.6,0
6798,-104,-12.8,1
6799,-61,11.8,0
6800,-70,6.0,0
6801,-73,0.9,0
6802,-118,-18.8,1
6803,-71,6.7,0
6804,-119,-20.0,1
6805,-69,6.5,0
6806,-115,-14.6,1
6807,-91,-4.4,1
6808,-83,-4.6,0
6809,-118,-18.2,1
6810,-117,-16.3,1
6811,-68,7.9,0
6812,-79,-1.2,0
6813,-113,-17.2,1
6814,-98,-9.2,1
6815,-58,12.0,0
6816,-119,-20.0,1
6817,-90,-6.6,1
6818,-97,-8.0,1
6819,-109,-13.0,1
6820,-67,10.2,0
6821,-98,-8.9,1
6822,-92,-4.2,0
6823,-93,-11.7,1
6824,-68,8.3,0
6825,-75,4.7,0
6826,-81,1.7,0
6827,-69,4.0,0
6828,-83,-2.5,0
6829,-104,-10.3,1
6830,-55,12.0,0
6831,-78,0.0,0
6832,-97,-3.9,1
6833,-111,-16.0,1
6834,-116,-18.3,1
6835,-74,-1.0,0
6836,-81,-1.3,0
6837,-102,-7.4,1
6838,-64,5.2,0
6839,-74,3.0,0
6840,-113,-18.6,1
6841,-116,-17.9,1
6842,-90,-3.3,0
6843,-111,-16.9,0
6844,-69,5.0,0
6845,-63,8.4,0
6846,-105,-12.5,1
6847,-91,-2.3,0
6848,-72,3.2,0
6849,-108,-14.5,1
6850,-93,-11.6,0
6851,-86,-7.5,0
6852,-100,-9.4,1
6853,-114,-18.6,1
6854,-104,-8.8,1
6855,-97,-5.7,1
6856,-103,-12.1,1
6857,-56,9.1,0
6858,-110,-16.1,1
6859,-105,-11.3,1
6860,-96,-11.0,1
6861,-63,7.5,0
6862,-65,6.8,0
6863,-74,1.8,0
6864,-76,0.8,0
6865,-89,-3.8,1
6866,-69,9.2,0
6867,-110,-14.9,1
6868,-71,4.9,0
6869,-107,-13.7,0
6870,-80,-1.0,0
6871,-93,-8.5,1
6872,-73,2.0,0
6873,-71,3.4,1
6874,-114,-20.0,1
6875,-100,-8.0,1
6876,-55,10.4,0
6877,-90,-2.7,0
6878,-62,4.0,0
6879,-109,-14.7,1
6880,-61,11.8,0
6881,-56,10.5,0
6882,-117,-16.9,1
6883,-95,-8.6,1
6884,-97,-6.0,1
6885,-94,-8.0,0
6886,-63,9.6,0
6887,-63,10.1,0
6888,-62,7.5,0
6889,-77,1.6,0
6890,-66,7.7,0
6891,-77,0.8,0
6892,-110,-14.5,1
6893,-108,-15.0,1
6894,-111,-15.7,1
6895,-59,12.0,0
6896,-97,-7.9,1
6897,-56,12.0,0
6898,-82,-4.8,1
6899,-59,8.1,0
6900,-103,-13.9,1
6901,-58,11.1,0
6902,-77,0.5,0
6903,-74,1.3,0
6904,-88,-0.3,1
6905,-113,-17.0,1
6906,-112,-19.2,1
6907,-118,-18.9,1
6908,-69,3.5,0
6909,-72,1.8,0
6910,-111,-17.7,1
6911,-107,-13.3,1
6912,-115,-17.5,1
6913,-61,7.2,0
6914,-87,-6.6,1
6915,-103,-11.3,1
6916,-90,-4.0,0
6917,-65,8.5,0
6918,-119,-20.0,1
6919,-71,4.2,0
6920,-58,9.7,0
6921,-102,-12.7,1
6922,-95,-10.2,1
6923,-103,-13.5,1
6924,-111,-14.7,1
6925,-102,-13.4,1
6926,-109,-11.8,1
6927,-105,-12.9,1
6928,-80,3.4,0
6929,-69,5.5,0
6930,-85,-3.1,0
6931,-91,-8.6,1
6932,-76,-0.4,0
6933,-86,-4.6,1
6934,-68,9.6,0
6935,-58,8.0,0
6936,-102,-10.7,1
6937,-69,3.5,0
6938,-83,-6.6,0
6939,-95,-9.7,1
6940,-66,6.4,0
6941,-88,-4.5,0
6942,-70,2.3,1
6943,-57,8.3,0
6944,-63,10.5,0
6945,-102,-12.2,1
6946,-56,12.0,0
6947,-80,-2.9,1
6948,-107,-15.9,1
6949,-102,-10.2,1
6950,-97,-11.5,1
6951,-88,-4.2,1
6952,-113,-17.1,1
6953,-85,-2.6,1
6954,-106,-10.0,1
6955,-57,12.0,0
6956,-101,-8.0,1
6957,-117,-17.3,1
6958,-85,-3.8,1
6959,-110,-15.3,1
6960,-68,1.7,0
6961,-94,-10.4,1
6962,-119,-17.8,1
6963,-64,7.2,0
6964,-95,-5.3,1
6965,-89,-2.9,1
6966,-93,-5.6,0
6967,-118,-20.0,1
6968,-68,6.2,0
6969,-86,-2.4,0
6970,-111,-10.4,1
6971,-83,-3.6,0
6972,-111,-14.7,1
6973,-72,5.8,0
6974,-66,5.2,0
6975,-71,3.7,0
6976,-83,-3.3,0
6977,-101,-8.7,1
6978,-91,-7.7,1
6979,-89,-7.3,1
6980,-70,6.5,0
6981,-97,-6.9,1
6982,-68,7.1,0
6983,-64,5.2,0
6984,-60,9.8,0
6985,-89,-2.8,1
6986,-74,4.0,1
6987,-59,8.8,0
6988,-110,-18.6,1
6989,-105,-9.9,1
6990,-65,8.9,0
6991,-104,-9.2,1
6992,-100,-10.3,1
6993,-92,-8.0,1
6994,-71,3.6,0
6995,-116,-17.0,1
6996,-82,2.0,0
6997,-100,-12.1,1
6998,-89,0.5,0
6999,-77,1.7,0
7000,-106,-12.4,1
7001,-120,-20.0,1
7002,-98,-10.3,1
7003,-118,-19.9,1
7004,-65,3.3,0
7005,-77,-0.5,0
7006,-110,-12.6,1
7007,-101,-12.1,1
7008,-104,-10.9,1
7009,-108,-15.4,1
7010,-72,4.0,0
7011,-96,-11.5,1
7012,-63,6.6,0
7013,-79,1.7,0
7014,-86,-7.6,0
7015,-77,1.7,0
7016,-75,2.0,1
7017,-76,-4.4,0
7018,-109,-17.9,1
7019,-64,8.4,0
7020,-118,-20.0,1
7021,-103,-14.2,1
7022,-118,-20.0,1
7023,-65,9.0,0
7024,-109,-11.3,1
7025,-65,8.9,0
7026,-80,1.8,0
7027,-88,-7.1,1
7028,-101,-5.6,0
7029,-64,8.3,0
7030,-60,8.2,0
7031,-76,3.6,0
7032,-94,-7.6,0
7033,-110,-15.0,1
7034,-75,3.6,0
7035,-62,8.6,0
7036,-90,-6.3,0
7037,-107,-9.6,1
7038,-61,8.6,0
7039,-69,4.7,0
7040,-64,6.0,0
7041,-67,8.2,0
7042,-60,8.6,0
7043,-58,12.0,0
7044,-98,-8.9,1
7045,-70,5.3,0
7046,-115,-19.6,1
7047,-110,-16.4,1
7048,-75,5.9,0
7049,-79,-1.1,0
7050,-75,3.9,0
7051,-87,-4.4,0
7052,-88,-6.4,0
7053,-87,-8.2,1
7054,-111,-12.4,1
7055,-94,-9.2,0
7056,-105,-16.3,1
7057,-102,-9.2,1
7058,-113,-20.0,1
7059,-95,-6.2,0
7060,-65,8.7,0
7061,-107,-12.2,1
7062,-110,-15.5,1
7063,-118,-19.0,1
7064,-94,-7.0,1
7065,-103,-7.7,1
7066,-116,-19.4,1
7067,-77,2.8,0
7068,-73,2.1,1
7069,-88,-2.9,0
7070,-117,-16.0,1
7071,-68,7.3,0
7072,-80,-0.9,1
7073,-67,6.0,0
7074,-88,-2.2,0
7075,-88,-3.5,0
7076,-109,-15.5,1
7077,-107,-15.3,1
7078,-61,9.4,0
7079,-76,-0.2,0
7080,-93,-5.0,1
7081,-69,3.5,0
7082,-82,-2.4,0
7083,-86,-7.6,0
7084,-60,10.3,0
7085,-100,-13.3,1
7086,-105,-11.4,1
7087,-105,-13.6,1
7088,-91,-9.9,1
7089,-104,-9.1,0
7090,-83,-1.3,0
7091,-87,-0.1,1
7092,-69,2.8,0
7093,-70,3.3,0
7094,-103,-11.2,1
7095,-58,6.6,0
7096,-98,-7.5,1
7097,-81,-1.8,1
7098,-101,-9.8,1
7099,-100,-10.0,1
7100,-76,-0.7,0
7101,-60,9.1,0
7102,-100,-8.7,1
7103,-110,-15.9,1
7104,-64,4.4,0
7105,-75,1.9,0
7106,-74,8.6,0
7107,-61,10.0,0
7108,-106,-14.1,1
7109,-106,-13.1,1
7110,-80,1.9,0
7111,-109,-16.2,1
7112,-61,8.9,0
7113,-57,12.0,0
7114,-63,8.1,0
7115,-56,12.0,0
7116,-56,10.0,0
7117,-88,-7.2,1
7118,-98,-8.3,1
7119,-106,-14.9,1
7120,-67,7.9,0
7121,-82,-0.3,0
7122,-110,-19.0,0
7123,-114,-17.5,1
7124,-56,12.0,0
7125,-116,-19.2,1
7126,-64,8.1,0
7127,-97,-11.7,1
7128,-101,-7.2,1
7129,-107,-13.5,1
7130,-97,-9.4,1
7131,-85,-3.2,0
7132,-62,9.1,0
7133,-73,2.4,0
7134,-90,-8.8,0
7135,-107,-13.1,1
7136,-56,12.0,0
7137,-109,-13.1,1
7138,-100,-10.7,1
7139,-82,-4.4,0
7140,-95,-8.2,1
7141,-109,-14.4,1
7142,-83,-3.6,0
7143,-120,-20.0,1
7144,-77,-0.3,0
7145,-59,9.5,0
7146,-99,-13.9,1
7147,-95,-12.6,1
7148,-59,11.1,0
7149,-82,-1.3,0
7150,-111,-14.3,1
7151,-94,-10.7,1
7152,-99,-10.0,1
7153,-101,-13.7,1
7154,-117,-17.0,1
7155,-98,-6.3,1
7156,-56,9.6,0
7157,-96,-10.9,1
7158,-69,10.1,0
7159,-60,7.5,0
7160,-90,-5.3,1
7161,-78,1.9,0
7162,-106,-9.8,1
7163,-79,-1.9,1
7164,-55,12.0,0
7165,-116,-17.2,1
7166,-77,2.2,0
7167,-63,5.9,0
7168,-116,-19.1,1
7169,-104,-11.7,1
7170,-99,-9.9,1
7171,-111,-17.7,1
7172,-78,2.9,0
7173,-59,6.5,0
7174,-102,-10.2,1
7175,-88,-4.7,1
7176,-63,9.9,0
7177,-62,12.0,0
7178,-81,-1.7,0
7179,-96,-3.7,1
7180,-57,8.7,0
7181,-97,-7.9,1
7182,-59,8.8,0
7183,-103,-13.4,1
7184,-118,-18.2,1
7185,-120,-14.7,1
7186,-87,-4.5,0
7187,-91,-7.6,1
7188,-79,-3.6,1
7189,-64,8.1,1
7190,-113,-14.3,1
7191,-83,-2.2,0
7192,-110,-13.0,1
7193,-99,-9.3,1
7194,-89,-1.8,1
7195,-119,-20.0,1
7196,-106,-10.3,1
7197,-93,-6.8,1
7198,-98,-9.2,1
7199,-82,-1.8,0
7200,-118,-19.8,1
7201,-88,-4.8,1
7202,-63,10.9,0
7203,-67,6.6,0
7204,-78,4.1,0
7205,-120,-20.0,1
7206,-99,-12.7,1
7207,-77,1.2,0
7208,-71,3.7,0
7209,-118,-17.3,1
7210,-63,10.0,0
7211,-67,5.5,0
7212,-102,-13.3,1
7213,-91,-5.5,0
7214,-84,-0.8,1
7215,-58,10.9,0
7216,-112,-14.1,1
7217,-114,-15.7,1
7218,-107,-16.6,1
7219,-102,-10.8,1
7220,-71,6.0,0
7221,-81,-1.6,1
7222,-95,-7.7,1
7223,-91,-11.2,0
7224,-119,-18.9,1
7225,-91,-6.6,1
7226,-92,-5.4,0
7227,-111,-15.7,1
7228,-107,-12.5,1
7229,-58,9.3,0
7230,-114,-17.7,1
7231,-77,-1.0,0
7232,-60,7.2,0
7233,-100,-6.6,1
7234,-91,-5.7,1
7235,-63,6.2,0
7236,-64,9.2,0
7237,-112,-14.3,1
7238,-115,-20.0,1
7239,-90,-3.6,1
7240,-114,-12.9,1
7241,-103,-14.2,1
7242,-85,-3.0,1
7243,-80,-3.9,1
7244,-99,-7.5,0
7245,-102,-8.3,1
7246,-99,-8.2,1
7247,-80,1.5,0
7248,-93,-6.1,0
7249,-83,-2.0,1
7250,-114,-18.4,1
7251,-62,6.0,0
7252,-83,2.8,0
7253,-96,-6.1,1
7254,-103,-10.7,1
7255,-115,-15.7,1
7256,-103,-12.1,1
7257,-113,-17.7,1
7258,-91,-4.2,0
7259,-94,-8.3,1
7260,-109,-16.3,1
7261,-114,-17.3,1
7262,-89,-5.7,0
7263,-71,5.9,0
7264,-100,-7.1,1
7265,-105,-11.4,1
7266,-62,6.9,0
7267,-75,1.1,0
7268,-81,-0.9,0
7269,-57,12.0,0
7270,-73,0.7,1
7271,-115,-16.5,1
7272,-99,-8.2,1
7273,-80,-4.5,0
7274,-109,-16.4,1
7275,-75,-0.6,0
7276,-68,6.9,0
7277,-89,-5.1,1
7278,-56,9.8,0
7279,-75,4.0,0
7280,-87,-2.8,0
7281,-97,-10.7,1
7282,-64,6.4,0
7283,-113,-16.7,1
7284,-64,5.5,0
7285,-102,-9.6,1
7286,-76,1.6,0
7287,-118,-14.3,1
7288,-65,4.8,0
7289,-110,-15.0,1
7290,-114,-15.3,1
7291,-113,-16.9,1
7292,-80,-1.0,1
7293,-112,-15.3,1
7294,-90,-6.4,1
7295,-57,8.6,0
7296,-68,10.1,0
7297,-112,-17.1,1
7298,-112,-13.9,1
7299,-108,-10.6,1
7300,-103,-11.4,1
7301,-117,-18.5,1
7302,-99,-12.1,1
7303,-110,-13.5,1
7304,-78,2.9,0
7305,-116,-17.2,1
7306,-117,-20.0,1
7307,-118,-14.9,1
7308,-113,-17.1,1
7309,-110,-13.9,1
7310,-107,-12.4,1
7311,-102,-11.9,1
7312,-83,-2.1,0
7313,-85,-4.3,0
7314,-64,7.3,0
7315,-58,12.0,0
7316,-100,-11.1,1
7317,-102,-9.8,1
7318,-65,7.8,0
7319,-65,7.3,0
7320,-101,-8.8,1
7321,-98,-7.6,0
7322,-109,-14.4,1
7323,-117,-18.1,1
7324,-72,3.1,0
7325,-77,-0.8,0
7326,-71,2.9,0
7327,-111,-14.6,1
7328,-109,-13.5,1
7329,-112,-15.9,1
7330,-101,-9.5,1
7331,-113,-17.5,1
7332,-102,-12.4,1
7333,-90,-4.2,1
7334,-119,-16.1,1
7335,-59,7.1,0
7336,-68,6.3,0
7337,-99,-9.6,1
7338,-108,-13.8,1
7339,-58,9.8,0
7340,-62,8.7,0
7341,-114,-16.7,1
7342,-71,6.1,0
7343,-89,-7.2,1
7344,-106,-12.0,1
7345,-91,-9.0,1
7346,-75,3.2,0
7347,-105,-12.4,1
7348,-96,-7.8,1
7349,-96,-8.8,0
7350,-77,3.1,0
7351,-78,0.6,1
7352,-78,1.4,1
7353,-69,5.9,0
7354,-110,-16.7,1
7355,-84,-3.6,1
7356,-107,-12.3,1
7357,-70,7.2,0
7358,-105,-12.1,1
7359,-72,5.1,0
7360,-111,-17.7,1
7361,-83,-2.0,1
7362,-91,-6.5,0
7363,-109,-12.9,1
7364,-85,-2.6,0
7365,-109,-15.8,1
7366,-59,10.7,0
7367,-119,-18.5,1
7368,-88,-6.0,1
7369,-90,-6.5,0
7370,-78,2.4,0
7371,-84,-4.5,1
7372,-86,-2.1,0
7373,-115,-15.9,1
7374,-103,-11.9,1
7375,-100,-10.2,1
7376,-108,-14.4,1
7377,-89,0.3,0
7378,-97,-4.9,1
7379,-84,0.2,1
7380,-68,5.7,0
7381,-108,-15.6,1
7382,-81,-1.1,0
7383,-85,-6.2,1
7384,-74,-0.3,0
7385,-77,0.5,0
7386,-86,-2.0,0
7387,-82,-1.8,0
7388,-74,2.5,0
7389,-72,2.3,0
7390,-73,2.7,0
7391,-73,7.0,0
7392,-94,-3.4,1
7393,-115,-13.3,1
7394,-95,-5.3,0
7395,-118,-17.3,1
7396,-97,-9.5,1
7397,-119,-19.8,1
7398,-61,10.1,0
7399,-114,-14.9,1
7400,-93,-6.4,1
7401,-119,-18.1,1
7402,-85,-5.3,1
7403,-71,5.5,0
7404,-94,-8.9,1
7405,-68,3.8,0
7406,-65,5.6,0
7407,-72,0.1,0
7408,-65,6.8,0
7409,-69,5.9,0
7410,-94,-8.3,1
7411,-98,-7.9,1
7412,-120,-20.0,1
7413,-104,-9.2,1
7414,-95,-7.9,0
7415,-114,-20.0,1
7416,-84,-1.6,0
7417,-114,-16.6,1
7418,-64,8.7,0
7419,-102,-10.0,1
7420,-94,-7.3,1
7421,-67,6.6,0
7422,-66,6.5,0
7423,-119,-20.0,1
7424,-96,-10.0,1
7425,-113,-18.4,1
7426,-99,-9.4,1
7427,-116,-17.2,1
7428,-88,0.0,0
7429,-68,7.1,0
7430,-78,0.0,0
7431,-70,1.3,0
7432,-71,4.5,0
7433,-80,-0.1,1
7434,-88,-5.2,1
7435,-82,-6.0,1
7436,-113,-16.8,1
7437,-81,-2.7,0
7438,-75,3.2,0
7439,-103,-12.5,1
7440,-81,-3.3,1
7441,-79,-0.9,0
7442,-79,-1.0,0
7443,-64,7.7,0
7444,-75,1.7,0
7445,-82,-1.5,0
7446,-106,-11.2,1
7447,-83,-2.6,0
7448,-76,1.8,0
7449,-100,-9.5,1
7450,-93,-6.5,1
7451,-78,1.1,0
7452,-79,0.6,0
7453,-101,-10.8,1
7454,-95,-9.0,1
7455,-111,-17.5,1
7456,-114,-16.7,1
7457,-103,-10.4,1
7458,-78,2.0,0
7459,-114,-20.0,1
7460,-65,7.6,1
7461,-118,-18.5,1
7462,-81,-0.6,0
7463,-86,-2.1,0
7464,-89,-6.7,1
7465,-94,-9.9,1
7466,-75,-1.2,1
7467,-89,-7.1,1
7468,-115,-19.1,1
7469,-75,1.8,0
7470,-94,-8.0,1
7471,-78,-0.8,0
7472,-111,-16.4,1
7473,-106,-11.5,1
7474,-61,5.8,0
7475,-74,1.6,0
7476,-111,-12.3,1
7477,-86,-2.1,1
7478,-62,9.3,0
7479,-101,-11.1,1
7480,-105,-12.8,1
7481,-102,-10.6,1
7482,-111,-12.7,1
7483,-61,12.0,1
7484,-89,-1.6,0
7485,-58,11.2,0
7486,-63,12.0,0
7487,-81,-3.5,1
7488,-79,0.8,0
7489,-90,-3.8,0
7490,-65,9.3,0
7491,-120,-20.0,1
7492,-78,-2.7,0
7493,-103,-10.9,1
7494,-76,2.3,1
7495,-88,-2.7,0
7496,-101,-10.7,1
7497,-87,-8.3,0
7498,-99,-10.2,1
7499,-100,-11.9,1
7500,-72,3.8,0
7501,-97,-8.0,1
7502,-78,0.6,1
7503,-74,1.9,0
7504,-116,-15.6,1
7505,-99,-9.2,1
7506,-57,11.9,0
7507,-111,-14.9,1
7508,-83,-5.8,1
7509,-57,12.0,0
7510,-81,0.5,0
7511,-68,4.7,0
7512,-66,11.4,0
7513,-105,-13.1,1
7514,-81,-2.3,0
7515,-115,-16.2,1
7516,-66,4.7,0
7517,-87,-2.7,0
7518,-111,-16.5,1
7519,-66,5.9,0
7520,-83,-2.8,0
7521,-108,-11.8,1
7522,-80,0.3,1
7523,-98,-10.1,1
7524,-94,-6.9,1
7525,-118,-19.2,1
7526,-99,-7.8,1
7527,-110,-13.1,1
7528,-119,-19.2,1
7529,-70,3.9,0
7530,-104,-11.3,1
7531,-65,10.6,0
7532,-71,3.7,0
7533,-83,-3.3,0
7534,-96,-9.7,1
7535,-83,-0.4,0
7536,-115,-15.4,1
7537,-86,-2.3,0
7538,-58,10.5,0
7539,-69,5.2,0
7540,-64,6.8,0
7541,-96,-9.5,1
7542,-88,-8.2,1
7543,-92,-2.0,0
7544,-105,-14.9,1
7545,-110,-16.0,1
7546,-59,8.8,0
7547,-86,1.4,1
7548,-67,5.0,0
7549,-82,1.4,0
7550,-119,-20.0,1
7551,-70,6.9,0
7552,-100,-12.3,1
7553,-59,9.5,0
7554,-105,-13.9,1
7555,-97,-9.6,1
7556,-66,7.2,0
7557,-86,-2.6,0
7558,-108,-16.3,1
7559,-83,-0.5,1
7560,-95,-7.7,0
7561,-90,-2.9,0
7562,-83,-1.8,0
7563,-78,0.9,0
7564,-58,11.4,0
7565,-71,3.8,0
7566,-56,11.2,0
7567,-83,-4.1,0
7568,-98,-13.2,1
7569,-79,-3.1,0
7570,-98,-10.7,1
7571,-115,-19.8,1
7572,-91,-4.5,0
7573,-87,-4.5,0
7574,-108,-18.4,1
7575,-111,-13.3,1
7576,-90,-3.0,1
7577,-94,-7.3,0
7578,-69,3.4,0
7579,-81,-0.6,1
7580,-105,-13.2,1
7581,-82,-1.3,0
7582,-113,-16.0,1
7583,-74,3.8,0
7584,-59,9.7,0
7585,-118,-18.0,1
7586,-75,2.1,0
7587,-75,2.3,0
7588,-120,-19.4,1
7589,-90,-0.8,1
7590,-110,-14.0,1
7591,-58,12.0,0
7592,-60,6.7,0
7593,-108,-13.0,1
7594,-81,0.7,0
7595,-95,-6.6,1
7596,-74,3.3,0
7597,-82,1.0,1
7598,-118,-15.7,1
7599,-111,-13.8,1
7600,-79,-1.3,0
7601,-67,9.0,0
7602,-89,-4.4,0
7603,-83,-3.0,1
7604,-104,-15.9,1
7605,-84,-3.4,0
7606,-78,-1.6,0
7607,-102,-10.7,1
7608,-106,-11.1,1
7609,-83,-1.4,0
7610,-117,-18.2,1
7611,-75,2.1,0
7612,-61,6.8,0
7613,-96,-10.3,1
7614,-55,9.2,0
7615,-114,-20.0,1
7616,-92,-7.6,0
7617,-100,-12.9,1
7618,-65,6.1,0
7619,-82,-0.5,0
7620,-78,0.4,0
7621,-79,1.4,0
7622,-116,-18.5,1
7623,-106,-14.0,1
7624,-88,-4.3,1
7625,-66,5.6,0
7626,-60,9.2,0
7627,-114,-16.1,1
7628,-68,5.4,0
7629,-59,11.4,0
7630,-110,-16.0,1
7631,-100,-11.7,1
7632,-98,-7.8,1
7633,-92,-5.5,0
7634,-112,-16.5,1
7635,-95,-6.1,1
7636,-81,-2.4,0
7637,-69,3.8,1
7638,-88,-2.2,0
7639,-101,-11.7,1
7640,-94,-8.8,1
7641,-55,12.0,0
7642,-114,-16.5,1
7643,-75,3.7,0
7644,-61,11.2,0
7645,-65,6.1,0
7646,-87,-1.8,0
7647,-57,12.0,0
7648,-116,-16.9,1
7649,-94,-8.3,1
7650,-83,-2.9,0
7651,-74,0.7,0
7652,-102,-11.0,1
7653,-67,2.1,0
7654,-74,1.0,0
7655,-88,-1.2,0
7656,-112,-20.0,1
7657,-120,-20.0,1
7658,-72,0.9,0
7659,-62,7.8,0
7660,-85,-5.4,0
7661,-72,5.4,0
7662,-111,-20.0,1
7663,-66,7.4,0
7664,-103,-13.3,1
7665,-75,1.1,0
7666,-60,11.1,0
7667,-116,-20.0,1
7668,-119,-20.0,0
7669,-115,-16.3,1
7670,-89,-0.5,1
7671,-84,-3.1,1
7672,-78,1.8,0
7673,-88,-3.0,0
7674,-77,0.9,0
7675,-80,-1.2,0
7676,-90,-5.6,1
7677,-81,2.2,0
7678,-102,-10.4,1
7679,-116,-16.7,1
7680,-79,2.7,0
7681,-77,1.5,0
7682,-59,12.0,0
7683,-81,-2.3,0
7684,-66,7.9,0
7685,-106,-15.4,1
7686,-84,-2.1,0
7687,-70,5.7,0
7688,-114,-18.0,1
7689,-118,-19.3,1
7690,-80,3.9,1
7691,-116,-17.3,1
7692,-90,-1.8,0
7693,-107,-16.5,1
7694,-103,-14.2,1
7695,-120,-16.6,0
7696,-110,-12.5,1
7697,-81,-2.6,0
7698,-86,-6.1,1
7699,-118,-19.9,1
7700,-74,5.2,0
7701,-71,4.1,0
7702,-81,-0.4,0
7703,-100,-10.8,1
7704,-100,-11.1,1
7705,-73,0.5,0
7706,-94,-7.5,1
7707,-115,-15.5,1
7708,-90,-4.0,1
7709,-108,-16.6,1
7710,-61,6.0,0
7711,-92,-6.7,1
7712,-98,-9.0,1
7713,-101,-11.0,1
7714,-70,6.9,0
7715,-102,-11.5,1
7716,-96,-9.4,1
7717,-114,-20.0,1
7718,-115,-20.0,1
7719,-112,-14.9,1
7720,-67,7.8,0
7721,-100,-10.0,0
7722,-113,-17.6,1
7723,-106,-18.0,1
7724,-74,4.4,0
7725,-94,-8.7,1
7726,-109,-12.7,1
7727,-69,3.2,1
7728,-103,-13.2,1
7729,-115,-18.0,1
7730,-108,-13.9,1
7731,-89,-3.6,0
7732,-113,-15.6,1
7733,-79,0.9,1
7734,-99,-6.2,0
7735,-78,0.4,0
7736,-118,-20.0,1
7737,-69,5.7,0
7738,-104,-13.3,1
7739,-69,5.8,0
7740,-86,-6.2,0
7741,-113,-20.0,1
7742,-102,-9.3,1
7743,-98,-9.0,1
7744,-87,-0.3,0
7745,-67,9.3,0
7746,-107,-15.5,1
7747,-104,-12.7,1
7748,-59,10.1,0
7749,-79,0.8,0
7750,-103,-11.4,1
7751,-105,-11.9,1
7752,-78,-1.2,0
7753,-112,-15.7,1
7754,-93,-5.2,1
7755,-85,-3.0,1
7756,-103,-9.0,1
7757,-61,7.9,0
7758,-75,3.8,0
7759,-100,-11.2,1
7760,-63,4.2,0
7761,-57,12.0,0
7762,-111,-16.0,1
7763,-90,-4.7,1
7764,-79,-1.7,0
7765,-82,-2.7,0
7766,-110,-15.3,1
7767,-106,-11.3,1
7768,-58,9.4,0
7769,-114,-16.9,1
7770,-71,3.3,0
7771,-98,-10.1,1
7772,-56,12.0,0
7773,-66,5.8,0
7774,-109,-19.0,1
7775,-82,1.3,0
7776,-104,-10.8,1
7777,-78,1.1,0
7778,-83,-1.8,1
7779,-91,-5.3,0
7780,-82,0.8,0
7781,-96,-9.3,1
7782,-117,-19.6,1
7783,-112,-15.5,1
7784,-80,-0.4,0
7785,-78,0.8,0
7786,-103,-17.9,1
7787,-66,7.6,0
7788,-90,-6.9,1
7789,-63,7.4,0
7790,-60,12.0,0
7791,-55,12.0,0
7792,-107,-14.6,1
7793,-75,2.8,0
7794,-89,-2.9,0
7795,-68,4.6,0
7796,-88,-2.9,1
7797,-91,-1.3,0
7798,-63,8.8,0
7799,-100,-9.8,1
7800,-116,-18.5,1
7801,-89,-4.4,1
7802,-95,-8.8,1
7803,-118,-20.0,1
7804,-64,8.9,0
7805,-119,-19.8,1
7806,-82,1.8,0
7807,-99,-15.2,1
7808,-93,-4.9,0
7809,-74,3.2,0
7810,-112,-16.4,1
7811,-67,7.3,0
7812,-63,7.2,0
7813,-112,-17.8,1
7814,-56,12.0,0
7815,-114,-15.6,1
7816,-103,-10.6,1
7817,-92,-3.8,0
7818,-98,-14.1,1
7819,-95,-6.4,1
7820,-85,-2.6,1
7821,-104,-14.8,1
7822,-96,-7.7,1
7823,-90,-2.9,1
7824,-59,9.7,0
7825,-70,3.4,0
